"Collection_id","NomorBarcode","Title","Subject"
"13586","143013212","Medical - Surgical Nursing : Assessment and Management of Clinical Problems ","SURGICAL NURSING"
"233650","230118212","Brunner's and Suddarths Textbook of Medical-Surgical Nursing / Janice L. Hinkle; Kerry H. Cheever","SURGICAL NURSING"
"274160","119122111","Kamus Indonesia - Inggris :  An Indonesian - English dictionary / John M. Echols; Hassan Shadily","Bahasa Indonesia - kamus - Inggeris"
"264917","112392211","Kamus Inggris - Indonesia / John M. Echols; Hassan Shadily","INDONESIAN LANGUAGE-DICTIONARIES-ENGLISH"
"287455","239024111","Perahu Kertas / Dee Lestari","FOLKLORE"
"272873","049122211","Alaya :  Cerita Dari Negeri Atap Dunia / Daniel Mahendra","NOVEL-FICTION"
"247305","291319111","Sherlock :  Koleksi Kasus 1 Holmes / Sir Arthur Conan Doyle","FICTION"
"79860","036014111","Blind Eye ","AMERICAN FICTION"
"281604","157323211","Black Showman dan Pembunuhan di Kota Tak Bernama :  (Black Showman To Namonaki Machi No Satsujin) / Keigo Higashino; Penerjemah: Milka Ivana","FICTION"
"54571","270989112","Tiger Lilies : An American childhood ","fiksi amerika"
"129553","008002911","Metode etnografi / James P. Spradley","ETNOGRAFI"
"213253","1080092211","Fonologi : bahasa Indonesia tinjauan deskriptif sistem bunyi bahasa Indonesia / Masnur Muslich","FONOLOGI"
"263165","0004202211","Metamorfosis :  Dan Cerita Lainnya / Franz Kafka","FIKSI INDONESIA"
"218615","0591112211","Saman / Ayu Utami","fIKSI INDONESIA"
"119037","0229121711","Pengantar Hukum Internasional / Mochtar Kusumaatmadja","Hukum Internasional"
"219532","0001142211","Sosiolinguistik / Sumarsono","SOSIOLINGUISTIK"
"214790","0708092211","Kapita selekta sosiolinguistik / Abd Syukur Ibrahim","SOSIOLINGUISTIK"
"213246","0012142211","Fonetik / Marsono","FONETIK"
"281559","0356231211","Fonologi Bahasa Indonesia : Tinjauan Deskriptif Sistem Bunyi Bahasa Indonesia :  Suplemen Penggunaan Ejaan dalam Naskah Dinas Persoalan di Sekitar Bentuk Ucapan Baku Bahasa Indonesia / Masnur Muslich","FONOLOGI"
"217728","0504162211","Perawan remaja dalam cengkeraman militer / Pramoedya Ananta Toer","Indonesia"
"218557","0172LMA08","Roro mendut / Y.B. Mangunwijaya",""
"23141","015007211","Kaidah-kaidah hukum perdagangan internasional (Perdagangan multilateral) versi organisasi perdagangan dunia (World Trade Organization = WTO)","FOREIGN TRADE REGULATION"
"247350","297517812","Barron's Essential Words for the TOEFL :  Test of English as a Foreign Language / Steven J Matthiesen","ENGLISH LANGUAGE"
"268942","090321211","Pasang Surut Kerajaan-Kerajaan di Pulau jawa Zaman Klasik :  Menyelami Sepak Terjang, Kemelut, dan Pelbagai Intrik dalam Takhta Kekuasaan para Raja di Pulau Jawa / The Syaeful Cahyadi; Penyunting : Mus Pratt","JAVA (INDONESIA) - HISTORY"
"240553","236917111","Tafsir Sejarah Nagara Kretagama / Slamet Muljana","INDONESIA-HISTORY"
"181299","085818111","Menuju Puncak Kemegahan :  (Sejarah Kerajaan Majapahit) Cetakan VI / Slamet Muljana; penyunting: Muhammad Al-Fayyadl","INDONESIA-HISTORY"
"168914","01871716212","Bensons Microbiological Applications Laboratory Manual in General Microbiology / Alfred E. Brown","MICROBIOLOGY"
"168916","00451716212","Bergeys Manual of Sytematic Bacteriology ","BACTERIOLOGY"
"38248","113490111","Hadramaut dan haloni Arab di Nusantara","kolonialisme"
"247573","304219213","Kamus Belanda - Indonesia 2 (N-Z) / Datje Rahajoekoesoemah","INDONESIAN LANGUAGE - DICTIONARIES - DUTCHCTCH"
"145048","3501150011","Kamus Belanda - Indonesia, Indonesia - Belanda","BELANDA - INDONESIA - DICTIONARIES"
"241741","131010211","Gerakan 30 September :  Pelaku, Pahlawan, dan Petualang / Julius Pour","INDONESIA-HISTORY-1965"
"101386","001610312","Sex differences in the brain from genes to behavior / Jill B.Becker","COGNITIVE NEUROSCIENCE"
"224769","150818211","Hukum Perizinan Dalam Sektor Pelayanan Publik / Adrian Sutedi","ADMINISTRATIVE LAW"
"215464","0477082211","Linguistik bandingan historis / Gorys Keraf","LINGUISTIK"
"212269","0001152211","Dasar-dasar pragmatik / I Dewa Putu Wijana","PRAGMATIK"
"79948","114814212","Beginning Theory: An Introduction to Literary and Cultural Theory ","LITERATURE"
"22495","053286111","Teori sastra : sebuah pengantar praktis ","LITERATURE-HISTORY AND CRITICIM-THEORY, ETC."
"277044","255822211","Teori Sastra Masa Depan :  Tokoh, Konsep, Dan Aplikasi / Editor : Suwardi Endraswara ; Budi Agung Sudarmanto ; Ninawati Syahrul ; Besse Darmawati ; Novita Dewi ; Agnes Setyowati ; Rahma Purwahida ; Apri Medianingsih ; Elen Inderasari ; Dwi Sulistyorini ; Misnawati ; Nurul Ludfia Rochmah","KESUSASTRAAN"
"276853","242422211","Teori Sastra Sepanjang Zaman :  Tokoh, Konsep, Dan Aplikasi / Editor : Suwardi Endraswara","LITERATURE-HISTORY"
"273969","108822111","Beginning  Theory :  Pengantar Komprehensif teori sastra dan Budaya / Peter Barry; Penerjemah Harviyah Widiawati; Evi Setyarini","LITERATURE-THEORY ,ETC"
"181293","085218111","Tafsir Sejarah Nagara Kretagama Cetakan V / Slamet Muljana; editor: Khotimatul Husna","INDONESIA-HISTORY"
"30079","036901211","Etnografi suatu tantangan penelitian kualitatif","ethnology"
"264913","084899211","Kamus Indonesia - Inggris :  An Indonesian - English dictionary / John M. Echols; Hassan Shadily","Bahasa Indonesia - kamus - Inggeris"
"279355","019423111","Dinamika Perkembangan :  Hukum Bisnis, Hukum Perbankan, Hukum Perseroan dan Hukum Investasi di Indonesia / Ghansham Anand; Yuniarti (editor)","CIVIL LAW - INDONESIA"
"273622","089722111","Aspek-Aspek Hukum Perkreditan Pada Bank / Sutarno","CREDIT LAW AND LEGISLATION"
"268110","033821211","Restrukturisasi Kredit Macet Perbankan / Eka Jaya Subadi","BANKING LAW -- CREDIT - MANAGEMENT"
"145890","022316211","Pengantar hukum perbankan Indonesia / Zainal Asikin","BANKS"
"26234","019799211","Aspek-aspek hukum pemberian kredit perbankan di Indonesia (Panduan dasar legal officer) ","BANKING LAW"
"65792","057293211","Himpunan putusan Mahkamah Agung R.I. mengenai perjanjian kredit perbankan (Berikut tanggapan) ","KREDIT"
"270280","183421211","Perjanjian Kredit Perbankan dalam Perspektif Welfare State / Dora Kusumastuti","CREDIT -- BANKS AND BANKING"
"66680","035010211","Hukum perjanjian : Teori dan analisa kasus ","CONTRACTS"
"277904","322222211","Metode Penelitian Kuantitatif, Kualitatif dan Kombinasi (Mixed Methods) / Sugiyono","RESEARCH-METHODOLOGY"
"237048","744599211","Refleksi tentang hukum / J. J. H.,Bruggink","HUKUM"
"273281","071822111","Logika Selayang Pandang / Lanur OFM Alex","LOGIC"
"269754","146921111","Buku Ajar Politik Hukum Pertanahan / Sri Hajati; Sri Winarsi; Agus Sekarmadji; Oemar Moechthar","LAND TENURE-LAW AND LEGISLATION"
"126797","018004812","The Great Gatsby","AMERICAN FICTION"
"240982","149419111","Filsafat sebagai ilmu kritis / Franz Magnis-Suseno","PHILOSOPHY"
"65300","057308111","Dinamika mobilitas penduduk di wilayah perbatasan ","EMIGRATION AND IMMIGRATION"
"117415","4324111711","Perempuan dalam budaya patriarki / Nawal El Saadawi","WOMEN"
"45712","036096111","Sepuluh windhu transmigrasi di Indonesia 1905-1985","TRANSMIGRASI"
"38454","044599211","Refleksi tentang hukum / J. J. H.,Bruggink","HUKUM"
"232381","008481211","Pokok-pokok hukum perikatan / R.Setiawan","Hukum perikatan"
"32962","074995211","Sejarah teori antropologi I","Antropologi"
"290958","029025211","Wacana Digital Digital Discourse :  Bahasa Media Baru / Editor: Crispin Thurlow; Kristine Mroczek","DIGITAL MEDIA"
"265948","0025201711","Memahami ilmu politik / Ramlan Surbakti","POLITICAL SCIENCE"
"120842","0167151711","Memahami ilmu politik / Ramlan Surbakti","POLITICAL SCIENCE"
"293718","0388251211","Salvation of A Saint :  Dosa Malaikat / Keigo Higashino","SASTRA JEPANG"
"37095","321973211","Pokok-pokok hukum perdata internasional Indonesia ","Hukum perdata internasional"
"215064","0136162211","Kitab sejarah terlengkap Majapahit : ulasan lengkap pengaruh Kerajaan Majapahit terhadap wajah Indonesia / Teguh Panji","Majapahit"
"283831","0882241211","Postmodernisme: tantangan bagi filsafat / I Bambang Sugiharto","FILSAFAT"
"236945","056509221","Aku dalam budaya: telaah teori dan metodologi filsafat budaya / Toeti Heraty Noerhadi","KEBUDAYAAN"
"215807","2864092211","Melampaui positivisme dan modernitas : diskursus filosofis tentang problem modernitas / F Budi Hardiman","ILMU SOSIAL"
"213189","0750112221","Filsafat kebudayaan : proses realisasi manusia / Budiono Kusumohamidjojo","FILSAFAT"
"78638","101812211","Pengantar psikologi umum ","BEHAVIOR-GENERAL PSYCHOLOGY"
"141641","447510112","Longman photo dictionary of American English","ENGLISH LANGUAGE - DICTIONARIES"
"128318","262114812","Mockingjay / Suzanne Collins","AMERICAN FICTION"
"128284","262214812","Catching Fire / Suzanne Collins","AMERICAN FICTION"
"228774","225807112","The 7 habits of highly effective people = 7 Kebiasaan Manusia Yang Sangat Efektif / R. Covey","HABITS"
"277736","304922211","Rich Dads Cashflow Quadrant :  Panduan Mencapai kebebasan keuangan / Robert T. Kiyosaki","CASHFLOW"
"137387","086390122","The Athlete's Guide to Sports Psychology : Mental Skill Physical People / Dorothy V. Harris","olahraga"
"267184","00462116211","Histologi :  Buku Ajar Berwarna / Gartner Leslie P","Histologi"
"264914","024595211","Kamus Indonesia - Inggris :  An Indonesian - English dictionary / John M. Echols; Hassan Shadily","Bahasa Indonesia - kamus - Inggeris"
"144675","012986212","An Indonesian - English Dictionary / John M. Echols","DICTIONARY"
"283645","0684241212","Kamus Saku Belanda-Indonesia Indonesia-Belanda / Sofia Thrion","KAMUS BELANDA"
"294328","0638251211","Tata Bahasa Belanda lengkap, mudah dan praktis :  Untuk Kemahiran Membaca, Berbicara, dan Menulis / Lilie Suratminto","BAHASA BELANDA"
"267145","167220212","Pharmacology for pharmacy technicians / Kathy Moscou","PHARMACOLOGY"
"18342","073110211","Redesign your life = Saatnya merevolusi hidup anda","LIFE SKILLS"
"212271","0135162211","Dasar-dasar psikolinguistik / Anas Ahmadi","Psikolinguistik"
"246116","0233192211","Psikolinguistik :  kajian teoretik / Abdul Chaer","PSIKOLINGUISTIK"
"213264","0451112211","Fonologi bahasa Indonesia : tinjauan deskriptif sistem bunyi bahasa Indonesia / Masnur Muslich","FONOLOGI"
"218217","0531FIB08","Psikolinguistik Perkembangan Teori-Teori Perolehan Fonologi ""Theoris Of The Acquisition Of Phonology"" / DR.Mangantar Simanjutak",""
"215812","0751122221","Memahami budaya populer / John Fiske","BUDAYA"
"213265","0348122211","Fonologi bahasa Indonesia : tinjauan deskriptif sistem bunyi bahasa Indonesia / Masnur Muslich","FONOLOGI"
"12342","018810211","Kuliah sambil bisnis? Why not....! : Inilah panduan bagi siapa pun dan kuliah apa pun Anda! : Mudah, praktis, dan aplikatif","BUSINESS ENTERPRISES"
"77428","797411211","Bilangan Fu / Ayu Utami","FICTION"
"236054","001519211","Spinoza :  Filsafat praktis / Gilles Deleuze","ETHICS"
"72959","144211211","Hukum kepailitan","BANKRUPTCY"
"277841","001323812","The Overstory :  A Novel / Richard Powers","TREES -- NATURE STORIES -- HUMAN - PLANT RELATIONSHIPS"
"121716","0196151711","Elemen-elemen semiologi","SEMIOTICS - LINGUISTICS"
"145816","163915212","Cyberspace and International Relations: Theory, Prospects and Challenges / Jan-Frederik Kremer","CYBERSPACE"
"108037","0083161711","Metode penelitian kuantitatif kualitatif dan R dan D / Sugiyono","RESEARCH METHODS"
"211506","107818211","Semua Ikan di Langit / Ziggy Zezsyazeoviennazabrizkie","FICTION"
"145610","126615212","Managing Cyber Attacks in International Law, Business, and Relations: In Search of Cyber Peace / Scott J. Shackelford","COMPUTER CRIMES"
"244344","235619211","Hak asasi manusia :  Bahan pendidikan untuk perguruan tinggi / Max Boli Sabon","HUMAN RIGHTS"
"275847","180722212","Philosophy of Human Rights :  A Systematic Introduction / Anat Biletzki","HUMAN RIGHTS-PHILOSOPHY"
"175853","078018111","Hukum Pemilu :  Pemilu Sebagai Praktek Ketatanegaraan / Sodikin; editor: Paskalina Oktafianawati","ELECTION LAW"
"268743","073121211","Pemilu di Indonesia :  Kelembagaan, Pelaksanaan, dan Pengawasan / Topo Santoso; Ida Budhiati","ELECTION IN INDONESIA"
"146648","179416212","Social dimension of privacy: Interdisciplinary perspectives / Beate Roessler","PRIVACY RIGHT OF - SOCIAAL ASPECTS"
"145330","061015212","Internet Privacy Rights : Rights to Protect Autonomy / Paul Bernal","DATA PROTECTION - LAW AND LEGISLATION"
"283533","0595241211","Pengantar Ilmu Sejarah / Kuntowijoyo","ILMU SEJARAH"
"210188","0287152211","100 tokoh yang mengubah Indonesia : biografi singkat seratus tokoh paling berpengaruh dalam sejarah Indonesia di abad 20 / Floriberta Aning Sriwahyuntari","SEJARAH INDONESIA"
"292998","0217251211","Hitam Putih Jawa Sunda :  Menelisik Perang Bubat sebagai Fakta atau Dusta / Muhammad Muhibbuddin","SEJARAH INDONESIA"
"287847","0040251211","Peradaban Asia Timur :  Perjalanan Sejarah Asia Timur dari Peradaban Kuno hingga Modern / Anna Mutmainah","ASIA"
"293736","0391251211","Sisi Tergelap Surga / Brian Khrisna","FIKSI INDONESIA"
"281549","0351231211","Pesona Arca Parwati Candi Rimbi : Perwujudan Sang Ratu Majapahit :  Arimbi Bercerita / Nona Nur Madina","ARSITEKTUR KUIL DAN CANDI"
"33480","161004122","What if ... ? : toward excellent in reasoning","REASONING"
"25282","069075111","Kriminologi : Ruang Lingkup dan Cara Penelitian ","KRIMINOLOGI"
"62079","107304211","Kriminologi ","CRIMINOLOGY"
"241159","042715112","Harry Potter and The Chamber of Secrets / JK. Rowling","FICTION"
"270407","177621111","Buku Ajar Hukum Internasional / Dina Sunyowati","INTERNATIONAL LAW"
"148632","114817111","Kamus Praktis Indonesia-Tionghoa Tionghoa-Indonesia / Liang Liji [et.al]","INDONESIA LANGUAGE-DICTIONARIES-TINGHOA"
"136078","111304211","Kamus Indonesia - Inggris - Tionghoa / Li Cheng (Wiliting) Huang","DICTIONARIES, POLYGLOT"
"136080","111504211","Kamus Indonesia - Inggris - Tionghoa / Li Cheng (Wiliting) Huang","DICTIONARIES, POLYGLOT"
"136079","111404211","Kamus Indonesia - Inggris - Tionghoa / Li Cheng (Wiliting) Huang","DICTIONARIES, POLYGLOT"
"140001","111604212","An English - Indonesian - Chinese dictionary = Kamus Inggris - Indonesia - Cina. Edisi ke 2 / Wiliting","DICTIONARIES, POLYGLOT"
"140000","111704212","An English - Indonesian - Chinese dictionary = Kamus Inggris - Indonesia - Cina. Edisi ke 2 / Wiliting","DICTIONARIES, POLYGLOT"
"192578","337407112","Chemistry: Cliffs quick review / Harold D Nathan","CHEMISTRY"
"64882","084708211","Psikologi humanistik dalam konteks sosial, budaya dan sejarah ","PSYCHOLOGY"
"78336","038612112","Social inequality : patterns and processes","EQUALITY"
"225307","026618111","Pengantar Akuntansi Berdasarkan SAK ETAP dan IFRS / Syaiful Bahri","ACCOUNTING"
"248552","348719111","Ars Prescribendi Resep yang Rasional Bagian 3 / Nanizar Zaman-Joenoes","PRESCRIPTIONS, DRUGS"
"265317","077120211","Monokrom / Nurman Hasim Usman","FIKSI"
"283272","035424111","Metodologi Penelitian Kuantitatif / Muslich Anshori; Sri Iswati","RESEARCH-METHODOLOGY"
"112805","5523111711","Du contract social : Perjanjian sosial / Jean Jacques Rousseau","SOCIAL CONTRACT"
"64191","142101211","Pengantar sejarah kebudayaan Indonesia 3 ","INDONESIA - HISTORY - TO 1478"
"64185","141701211","Pengantar sejarah kebudayaan Indonesia 2 ","INDONESIA - HISTORY - 1478 - 1798"
"64189","141501211","Pengantar sejarah kebudayaan Indonesia 1 ","INDONESIA - HISTORY - TO 1478"
"45308","146601211","Sistem sosial Indonesia ","SOCIAL GROUPS"
"109799","5372111711","Sosiologi Pedesaan / Yayuk Yuliati","Rural Sociology"
"111820","5691111711","Sosiologi Politik / Maurice Duverger","SOSIOLOGI POLITIK"
"224182","136918211","Perpajakan :  PPh dan PPN / Kautsar Riza Salman; penyunting: Bambang Sarwiji","TAXATION"
"145867","020316211","Perpajakan: Teori dan Kasus Buku 2 / Siti Resmi","TAXATION"
"149400","171017211","Perpajakan: Teori dan Kasus edisi 10 Buku 1 / Siti Resmi","TAXATION"
"22605","317006211","Perpajakan : Teori dan aplikasi ","TAXATION"
"113683","2835111711","Sejarah teori antropologi I / Koentjaraningrat","Anthropology"
"294702","0815251211","Metode Penelitian / Moh. Nazir","PENELITIAN"
"215815","0764122221","Memahami metode-metode penelitian : suatu tinjauan teoretis dan praktis / Andi Prastowo","METODE PENELITIAN"
"216242","1067092211","Metode Etnografi / James P. Spradley","ETNOLOGI"
"47135","723591211","Teori dan filsafat hukum : hukum dan masalah-masalah kontemporer ","HUKUM - FILSAFAT"
"60894","282394111","Filsafat hukum : Mazhab dan refleksinya ","Hukum - filsafat"
"74313","364611211","Filsafat hukum","LAW-PHILOSOPHY"
"277129","258322211","Membangun Model Ideal Pemindanaan Korporasi :  Pelaku Tindak Pidana Korupsi Berbasis Keadilan / Lilik Mulyadi","CORPORATIONS"
"225878","060112111","Filsafat ilmu : Ontologi, epistemologi, aksiologi, dan logika ilmu pengetahuan / H. Mohammad Adib","PHILOSOPHY"
"280911","0290231211","Atomic Habits :  Perubahan Kecil yang Memberikan Hasil Luar Biasa: Cara Mudah dan Terbukti untuk Membentuk Kebiasaan Baik dan Menghilangkan Kebiasaan Buruk / James Clear","PSIKOLOGI PERBAIKAN PRIBADI"
"273560","084822111","Filsafat Ilmu :  Ontologi, Epistemologi, Aksiologi, dan Logika Ilmu Pengetahuan / H. Mohammad Adib","PHILOSOPHY"
"264115","0219202212","Female Masculinity / Judith Halberstam","WOMEN"
"218046","0559092211","Pragmatik / George Yule","PRAGMATIK"
"218219","0960092211","Psikolinguistik: pengantar pemahaman bahasa manusia / Soenjono Darjowidjojo","PSIKOLINGUISTIK"
"64232","022905111","Reog Ponorogo, menari di antara dominasi dan keragaman ","DANCE-INDONESIA"
"281232","132423212","Textbook of Adult-Gerontology Primary Care Nursing :  Evidence-Based Patient Care for Adolescents to Older Adults / Debra J. Hain; Deb Bakerjian","EVIDENCE - BASED NURSING -- GERIATRIC NURSING"
"118137","0114121711","Hukum Adat Indonesia Dalam Yurisprudensi Mahkamah Agung / R. Subekti","LAW-INDONESIA"
"118995","0219121711","Aneka catatan tentang hukum adat bali / Gde Panetje","ADAT LAW"
"267969","026521111","Pemahaman Seputar Hukum Waris Adat di Indonesia / Ellyne Dwi Poespasari","CUSTOMARY LAW - INDONESIA -- ADAT LAW - INDONESIA"
"274266","00822216111","Dasar Pengawetan / Eddy Suprayitno","IKAN-PENGAWETAN"
"230591","236117111","Sejarah Psikologi Modern / Duane P Schultz; Sydney Ellen Schultz; Penerjemah : Lita Hardian; Penyunting : M. Rizal","PSYCHOLOGY-HISTORY"
"106458","009011711","Hari- Hari Terpanjang Menjelang Mundurnya Presiden Soeharto / James Luhulima","BIOGRAPHY"
"109011","2851111711","Perkembangan dan paradigma utama teori sosiologi / Graham C. kinloch","SOSIOLOGI"
"109262","2871111711","Sosiologi kontemporer / Margaret M. Poloma","SOCIOLOGY"
"109468","0172111711","Memahami penelitian kualitatif / Sugiyono","RESEARCH METHODS"
"273020","054122111","Hukum dan logika","HUKUM - LOGIKA"
"48074","343711211","Suara rakyat hukum tertinggi","LAW AND ANTHROPOLOGY"
"273139","061722111","Dasar-dasar filsafat hukum","HUKUM FILSAFAT"
"22714","071594211","Teori dan filsafat hukum : Telaah kritis atas teori-teori hukum ","HUKUM - FILSAFAT"
"35577","071292211","Dasar-dasar filsafat hukum ","hukum - filsafat"
"243675","218319211","Unfinished fate / Liarasati; Editor : Anggia Eka; Aisena Rainy Sophie","FICTION"
"292459","060725111","Writer vs Editor / Ria N. Badaria","NOVEL"
"280323","086423211","Psikologi Remaja :  Perkembangan Peserta Didik / Mohammad Ali; Mohammad Asrori","PSYCHOLOGY OF YOUNG PEOPLE TWELVE TO TWENTY"
"293664","074725211","Sosiologi Perceraian :  Faktor dan Dampak Sosial di Masyarakat / Anisah Budiwati; Yusdani; Aftur Solekhan; Siti Inayah;","FAMILY-PSYCHOLOGICAL ASPECTS"
"271567","295321211","Perceraian Berdampak pada Psikologis Anak Usia Remaja / Risnawati","PSYCHOLOGY"
"266157","102520111","Anak di Persimpangan Perceraian :  Menilik Pola Asuh Anak Korban Perceraian / Dedy Siswanto","DIVORCE -- PARENTING"
"294931","088625211","Perkembangan Anak Dalam Multi Perspektif / Made Ayu Anggreni; Agung Cahya Karyadi; Della Raymena Jovanka; Irna;Misyana; Rd.Ranie Damayanti; Yuyus Susilawati","CHILD PSYCHOLOGY"
"280425","073923211","Teknik Self Counseling :  Mengubah Stress Menjadi Bahagia / Firman Rni","COUNSELING"
"295361","096425211","Teknik-Teknik Konseling Yang Efektif / Mochamad Nursalim; Sherrin Nurlita Widya","COUNSELING"
"281706","166223211","Gadis Minimarket (Convenience Store Woman) / Sayaka Murata ; Alih Bahasa: Ninuk Sulistyawati; Editor: Karina Anjani","FICTION"
"222032","368407112","Introduction to computer science with c plusplus / Kenneth A. Lambert","COMPUTER SCIENCE"
"223196","219710112","The C programming language / brian Kernighan","OPERATING SYSTEMS (COMPUTER)"
"249993","395419211","Kamus kanji Jepang - Indonesia / Neneng Maulyanti","INDONESIAN LANGUAGE - DICTIONARIES JAPANESE"
"271292","266921211","Perilaku Seksual Remaja / Wellina Sebayang; Destyna Yohana Gultom; Eva Royani Sidabutar","PSYCHOLOGY"
"4190","073207212","Comprehensive mathematics for computer scientists 1 : Sets and numbers, graphs and algebra, logic and machines, linear geometry ","MATHEMATICS - DATA PROCESSING"
"270688","217321211","Metode Statistika untuk Ilmu Terapan / Eri Setiawan","STATISTICS"
"6967","944011212","Foundations of Algorithms","ALGORITHMS"
"74893","431611211","Filsafat Hukum : Perkembangan dan Dinamika Masalah","LAW-PHILOSOPHY"
"64682","033008211","Filsafat Hukum. Bagian 1 ","LAW - PHILOSOPHY"
"281164","118723211","Buku Ajar Diploma III Farmasi Swamedikasi / Nurul Qiyaam; Baiq Leny Nopitasari","PHARMACY-STUDY & TEACHING"
"145502","096715212","Mucoadhesive Materials and Drug Delivery Systems / Vitaliy V. Khutoryanskiy","BIOADHESIVE DRUG DELIVERY SYSTEMS"
"274209","086122111","Hukum notaris Indonesia :  Tafsir tematik terhadap UU No. 30 tahun 2004 tentang jabatan notaris / Habib Adjie; editor: Aep Gunarsa","NOTARIES"
"263114","015920211","Bank dan lembaga keuangan lainnya / Kasmir","BANKS AND BANKING"
"32471","073006211","Semiotika komunikasi / Alex Sobur","COMMUNICATION"
"233371","222318211","Laut Bercerita / Leila S. Chudori; penyunting: Endah Sulwesi; Christina S. Udiani","FICTION"
"110139","2891111711","Teori sosiologi dalam tiga paradigma / Muhammad Basrowi","SOCIOLOGY"
"274798","128422111","Hukum agraria dan hak-hak atas tanah","LAND USE - LAW AND LEGISLATION"
"284582","083324211","Hukum Waris Ab Intestato di Indonesia / Yulia Mirwati; Yontri Faisal","INHERITANCE & SUCCESSION-INDONESIA"
"286364","185024111","Interface Hukum Kekayaan Intelektual dan Hukum Persaingan (Penyalahgunaan HKI) / Rahmi Jened Parinduri Nasution","INTELECTUAL PROPERTY"
"120253","0051141711","Filsafat ilmu : Ontologi, epistemologi, aksiologi, dan logika ilmu pengetahuan / Mohammad Adib","FILSAFAT ILMU"
"277185","262022211","Metodologi Penelitian Kuantitatif, kualitatif dan mix method / Sudaryono","RESEARCH METHODS"
"13090","115812211","Matematika dasar perguruan tinggi ","MATHEMATICS"
"66867","451210112","Basic English grammar ","ENGLISH LANGUAGE - GRAMMAR"
"220286","1729082211","Teori dan apresiasi puisi / Herman J. Waluyo","PUISI INDONESIA"
"294234","0607251211","Bilangan Fu / Ayu Utami","FIKSI INDONESIA"
"136099","112104211","Kamus Populer Mandarin-Indonesia / Y.B. Suharto","INDONESIAN - CHINESE - DICTIONARIES"
"119213","0280121712","Pengantar hukum internasional cases dan materials dan lampiran - lampiran / Mochtar Kusumaatmadja","INTERNATIONAL LAW"
"119208","0250121711","Hukum internasional : pengertian, peranan dan fungsi dalam era dinamika global / Boer Mauna","international law"
"119214","0281121712","Pengantar hukum internasional cases dan materials dan lampiran - lampiran / Mochtar Kusumaatmadja","INTERNATIONAL LAW"
"119242","0255121711","Pengantar Hukum Internasional / Mochtar Kusumaatmadja","Hukum Internasional"
"74410","325811211","The old man and the sea","ADVENTURES STORIES"
"68299","006411211","Just who will you be: Buku kecil menjawab pertanyaan besar ","ADVENTURES STORIES"
"248226","329619111","I was just wondering / Philip Yancey","CHRISTIAN LIFE"
"280952","113823211","Karakterisasi Sediaan Padat Farmasi / Iyan Sopyan; Nasrul Wathoni; Taofik Rusdiana;Dolih Gozali","PHARMACEUTICAL CHEMISTRY"
"57108","056376212","Current Concepts in the Pharmaceutical Sciences : Dosage Form Design and Bioavailability ","BIOPHARMACEUTICS"
"76384","670311211","Teknologi farmasi sediaan tablet : dasar-dasar praktis","PHARMACY"
"77970","911211212","Modern Pharmaceutics Volume 2 : Applications and Advances ","DRUG DOSAGE FORMS"
"94549","035105112","Medical statistics : A commonsense approach. 2nd ed. / Michael J. Campbell","MEDICAL STATISTICS"
"283246","034724111","Genetika molekuler / Bambang Irawan","GENETICS"
"273082","058022111","Filsafat ilmu kedokteran / Editor: Suhartono Taat putra","PHILOSOPHY MEDICINE"
"286960","214024111","Imunologi : Diagnosis dan prosedur laboratorium. ed. 4 / Siti Boediana Kresno","ALLERGY AND IMMUNOLOGY"
"43267","011705211","Pengantar filsafat hukum ","Hukum - filsafat"
"75824","580811211","Meuwissen tentang pengembanan hukum, ilmu hukum, teori hukum dan filsafat hukum ","LAW-PHILOSOPHY"
"75823","580711211","Meuwissen tentang pengembanan hukum, ilmu hukum, teori hukum dan filsafat hukum ","LAW-PHILOSOPHY"
"43266","011605211","Pengantar filsafat hukum ","Hukum - filsafat"
"78406","057412111","Dua kota tiga zaman : Surabaya dan Malang sejak zaman kolonial sampau kemerdekaan ","HISTORIC CITIES"
"28305","092882211","Pengantar filsafat hukum ","LAW"
"64680","032808211","Filsafat Hukum. Bagian 1 ","LAW - PHILOSOPHY"
"47208","723790211","Teori dan filsafat hukum : Telaah kritis atas teori-teori hukum ","HUKUM - FILSAFAT"
"60873","147906211","Desentralisasi dalam praktek ","DECENTRALIZATION IN GOVERNMENT"
"60965","022306711","Prospek otonomi daerah di negara Republik Indonesia ","DECENTRALIZATION"
"268532","057621211","Model Desentralisasi Asimetris dalam NKRI / Nyimas Latifah Letty Aziz; R. Siti Zuhro; Heru Cahyono; Dini Suryani; Dian Aulia; Yusuf Maulana","DECENTRALIZATION IN GOVERNMENT"
"64188","141401211","Pengantar sejarah kebudayaan Indonesia 1 ","INDONESIA - HISTORY - TO 1478"
"64184","141601211","Pengantar sejarah kebudayaan Indonesia 2 ","INDONESIA - HISTORY - 1478 - 1798"
"64190","142001211","Pengantar sejarah kebudayaan Indonesia 3 ","INDONESIA - HISTORY - TO 1478"
"106191","002110711","Engineers of happy land : Perkembangan teknologi dan nasionalisme di sebuah koloni / Rudolf Mrazek","ENGINEERS"
"75989","599711211","Ekonomi politik internasional : Konsep dan teori Buku 1 ","ECONOMIC-POLITIC"
"237119","020219211","Psikologi kepribadian / Lynn Wilcox","PERSONALITY"
